% Model:              qubit-exact-solved.mph
% Version:            COMSOL 6.3.0.290
% Date:               Sep 24 2026, 10:46
% Dimension:          3
% Nodes:              258
% Expressions:        2
% Description:        Electric potential, Electric field norm
% Length unit:        µm
% x                       y                        z                        V (V)                    es.normE (V/m)
275.11364455089387        399.0976146442846        1                        1.304876597718705E-4     463.40280166077173
457.1986445508937         200.09761464428473       1                        1.304876597718705E-4     277.27566195656055
557.5                     298.9311816533679        0.9999999999999999       1.1187455991211592E-4    123.24574306598814
458.4999638297643         199.9311454831325        0.9999999999999999       1.1187455991211592E-4    189.7300276205753
557.5                     100.93110931289677       0.9999999999999999       1.1187455991211593E-4    148.74404982065826
274.52368336800964        399.77147515262465       1                        2.1762451103541055E-4    467.4650206759529
457.1986445508937         399.0976146442846        1                        1.304876597718705E-4     185.04893314788208
275.4709714767598         400.9866853929123        1                        1.5134190841235425E-4    355.6208302591613
187.67916585847533        500                      1                        1.5134190841235425E-4    443.6662797019289
371.67890883664654        500                      1                        1.5134190841235425E-4    174.4523888971527
456.66533720773003        400.9866853929123        1                        1.5134190841235425E-4    143.36132982425707
555.6786518148177         500                      1                        1.5134190841235425E-4    88.2439902619347
557.5                     498.58625422341186       0.9999999999999999       9.25972899654864E-5      101.33465514415683
458.4999892808647         399.58624350427664       0.9999999999999999       9.25972899654864E-5      147.08109466462196
557.5                     300.5862327851413        0.9999999999999999       9.25972899654864E-5      119.24897222789757
458.4999892808647         201.58622206600634       0.9999999999999999       9.25972899654864E-5      178.68178277714122
275.25552203847826        399.85871916676797       1                        8.975754682334778E-5     382.37872965172056
457.34052203847807        399.85871916676797       1                        8.975754682334778E-5     163.57827202264016
557.5                     500                      1                        5.6092900459525694E-5    106.87224254087548
457.99999999999994        400.49999999999994       1                        5.6092900459525694E-5    141.36292385825476
